DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
10/29/2016 10:54,FM-15,48,80,11
10/29/2016 11:54,FM-15,50,71,11
10/29/2016 12:54,FM-15,51,69,9
10/29/2016 13:00,FM-12,51,69,9
10/29/2016 13:54,FM-15,52,64,8
10/29/2016 14:54,FM-15,54,64,5
10/29/2016 15:54,FM-15,54,64,7
10/29/2016 16:00,FM-12,54,64,7
10/29/2016 16:54,FM-15,54,67,9
10/29/2016 17:54,FM-15,55,62,10
10/29/2016 18:54,FM-15,55,62,9
10/29/2016 19:00,FM-12,55,62,9
10/29/2016 19:54,FM-15,55,62,16
10/29/2016 20:54,FM-15,55,64,16
10/29/2016 21:54,FM-15,55,69,15
10/29/2016 22:00,FM-12,55,69,15
10/29/2016 22:54,FM-15,56,70,13
10/29/2016 23:54,FM-15,56,70,13
10/29/2016 23:59,SOD,NA,NA,NA
10/30/2016 0:54,FM-15,57,69,13
10/30/2016 1:00,FM-12,57,69,13
10/30/2016 1:54,FM-15,58,70,11
10/30/2016 2:54,FM-15,60,70,10
10/30/2016 3:54,FM-15,60,70,13
10/30/2016 4:00,FM-12,60,70,13
10/30/2016 4:54,FM-15,60,70,10
10/30/2016 5:54,FM-15,60,72,10
10/30/2016 6:54,FM-15,59,75,8
10/30/2016 7:00,FM-12,59,75,8
10/30/2016 7:54,FM-15,59,72,5
10/30/2016 8:54,FM-15,59,72,5
10/30/2016 9:54,FM-15,61,63,6
10/30/2016 10:00,FM-12,61,63,6
10/30/2016 10:54,FM-15,61,60,10
10/30/2016 11:54,FM-15,62,62,6
10/30/2016 12:54,FM-15,61,65,14
10/30/2016 13:00,FM-12,61,65,14
10/30/2016 13:54,FM-15,59,69,8
10/30/2016 14:54,FM-15,58,72,7
10/30/2016 15:54,FM-15,56,77,7
10/30/2016 16:00,FM-12,56,77,7
10/30/2016 16:54,FM-15,55,83,6
10/30/2016 17:19,FM-16,55,83,6
10/30/2016 17:54,FM-15,52,86,9
10/30/2016 18:54,FM-15,50,86,11
10/30/2016 19:00,FM-12,50,86,11
10/30/2016 19:54,FM-15,49,90,7
10/30/2016 20:54,FM-15,47,93,13
10/30/2016 21:18,FM-16,47,93,9
10/30/2016 21:24,FM-16,47,93,8
10/30/2016 21:54,FM-15,48,89,8
10/30/2016 22:00,FM-12,48,89,8
10/30/2016 22:54,FM-15,47,90,9
10/30/2016 23:35,FM-16,47,86,10
10/30/2016 23:54,FM-15,46,86,15
10/30/2016 23:59,SOD,NA,NA,NA
10/31/2016 0:43,FM-16,45,77,11
10/31/2016 0:52,FM-16,45,76,15
10/31/2016 0:54,FM-15,45,77,16
10/31/2016 1:00,FM-12,45,77,16
10/31/2016 1:17,FM-16,44,73,20
10/31/2016 1:54,FM-15,44,71,16
10/31/2016 2:54,FM-15,44,71,10
10/31/2016 3:54,FM-15,43,71,16
10/31/2016 4:00,FM-12,43,71,16
10/31/2016 4:54,FM-15,43,71,13
10/31/2016 5:54,FM-15,42,73,14
10/31/2016 6:54,FM-15,42,73,13
10/31/2016 7:00,FM-12,42,73,13
10/31/2016 7:54,FM-15,43,71,14
10/31/2016 8:54,FM-15,46,63,16
10/31/2016 9:54,FM-15,48,58,14
10/31/2016 10:00,FM-12,48,58,14
10/31/2016 10:54,FM-15,49,56,14
10/31/2016 11:54,FM-15,51,52,10
10/31/2016 12:54,FM-15,52,50,10
10/31/2016 13:00,FM-12,52,50,10
10/31/2016 13:54,FM-15,52,49,10
10/31/2016 14:54,FM-15,50,50,11
10/31/2016 15:54,FM-15,49,50,15
10/31/2016 16:00,FM-12,49,50,15
10/31/2016 16:54,FM-15,47,54,10
10/31/2016 17:54,FM-15,45,61,11
10/31/2016 18:54,FM-15,43,63,14
10/31/2016 19:00,FM-12,43,63,14
10/31/2016 19:54,FM-15,42,65,10
10/31/2016 20:54,FM-15,41,67,10
10/31/2016 21:54,FM-15,40,68,11
10/31/2016 22:00,FM-12,40,68,11
10/31/2016 22:54,FM-15,39,73,8
10/31/2016 23:54,FM-15,38,73,9
10/31/2016 23:59,SOD,NA,NA,NA
11/1/2016 0:54,FM-15,37,79,8
11/1/2016 1:00,FM-12,37,79,8
11/1/2016 1:54,FM-15,36,82,8
11/1/2016 2:54,FM-15,36,82,7
11/1/2016 3:54,FM-15,35,85,8
11/1/2016 4:00,FM-12,35,85,8
11/1/2016 4:54,FM-15,35,82,6
11/1/2016 5:54,FM-15,34,85,6
11/1/2016 6:54,FM-15,36,82,5
11/1/2016 7:00,FM-12,36,82,5
11/1/2016 7:54,FM-15,39,76,5
11/1/2016 8:54,FM-15,43,74,5
11/1/2016 9:54,FM-15,48,68,0
11/1/2016 10:00,FM-12,48,68,0
11/1/2016 10:54,FM-15,49,69,0
11/1/2016 11:54,FM-15,49,69,3
11/1/2016 12:54,FM-15,50,71,7
11/1/2016 13:00,FM-12,50,71,7
11/1/2016 13:54,FM-15,50,68,9
11/1/2016 14:54,FM-15,50,71,13
11/1/2016 15:54,FM-15,50,74,14
11/1/2016 16:00,FM-12,50,74,14
11/1/2016 16:54,FM-15,49,77,10
11/1/2016 17:54,FM-15,48,83,10
11/1/2016 18:54,FM-15,47,77,6
11/1/2016 19:00,FM-12,47,77,6
11/1/2016 19:54,FM-15,48,80,9
11/1/2016 20:54,FM-15,47,86,9
11/1/2016 21:54,FM-15,47,90,7
11/1/2016 22:00,FM-12,47,90,7
11/1/2016 22:54,FM-15,46,89,9
11/1/2016 23:54,FM-15,46,93,7
11/1/2016 23:59,SOD,NA,NA,NA
11/2/2016 0:54,FM-15,47,93,6
11/2/2016 1:00,FM-12,47,93,6
11/2/2016 1:54,FM-15,48,89,3
11/2/2016 2:54,FM-15,49,90,5
11/2/2016 3:54,FM-15,51,89,8
11/2/2016 4:00,FM-12,51,89,8
11/2/2016 4:06,FM-16,52,86,8
11/2/2016 4:54,FM-15,53,80,8
11/2/2016 5:21,FM-16,51,86,9
11/2/2016 5:54,FM-15,52,83,7
11/2/2016 6:54,FM-15,53,83,11
11/2/2016 7:00,FM-12,53,83,11
11/2/2016 7:54,FM-15,53,83,10
11/2/2016 8:54,FM-15,57,72,15
11/2/2016 9:54,FM-15,60,67,10
11/2/2016 10:00,FM-12,60,67,10
11/2/2016 10:54,FM-15,63,63,8
11/2/2016 11:54,FM-15,65,59,6
11/2/2016 12:54,FM-15,68,55,6
11/2/2016 13:00,FM-12,68,55,6
11/2/2016 13:54,FM-15,70,51,6
11/2/2016 14:54,FM-15,62,73,5
11/2/2016 15:54,FM-15,64,70,0
11/2/2016 16:00,FM-12,64,70,0
11/2/2016 16:54,FM-15,59,78,0
11/2/2016 17:54,FM-15,58,81,3
11/2/2016 18:54,FM-15,57,83,3
11/2/2016 19:00,FM-12,57,83,3
11/2/2016 19:54,FM-15,57,83,3
11/2/2016 20:54,FM-15,55,90,3
11/2/2016 21:54,FM-15,55,90,5
11/2/2016 22:00,FM-12,55,90,5
11/2/2016 22:54,FM-15,54,93,3
11/2/2016 23:54,FM-15,53,96,3
11/2/2016 23:59,SOD,NA,NA,NA
11/3/2016 0:54,FM-15,52,97,0
11/3/2016 1:00,FM-12,52,97,0
11/3/2016 1:54,FM-15,54,93,3
11/3/2016 2:54,FM-15,54,93,0
11/3/2016 3:54,FM-15,54,93,5
11/3/2016 4:00,FM-12,54,93,5
11/3/2016 4:54,FM-15,54,93,5
11/3/2016 5:54,FM-15,53,96,6
11/3/2016 6:54,FM-15,53,100,6
11/3/2016 7:00,FM-12,53,100,6
11/3/2016 7:54,FM-15,55,93,9
11/3/2016 8:52,FM-16,55,94,7
11/3/2016 8:54,FM-15,55,96,7
11/3/2016 9:54,FM-15,57,96,6
11/3/2016 10:00,FM-12,57,96,6
11/3/2016 10:54,FM-15,57,96,6
11/3/2016 11:54,FM-15,61,87,9
11/3/2016 12:54,FM-15,62,86,8
11/3/2016 13:29,FM-16,61,93,6
11/3/2016 13:36,FM-16,61,93,3
11/3/2016 13:54,FM-15,62,93,0
11/3/2016 14:54,FM-15,63,87,8
11/3/2016 15:46,FM-16,62,90,17
11/3/2016 15:54,FM-15,60,90,10
11/3/2016 16:00,FM-12,60,90,10
11/3/2016 16:07,FM-16,59,93,9
11/3/2016 16:21,FM-16,58,93,17
11/3/2016 16:39,FM-16,57,90,15
11/3/2016 16:54,FM-15,56,90,14
11/3/2016 17:02,FM-16,56,90,16
11/3/2016 17:30,FM-16,56,84,15
11/3/2016 17:54,FM-15,55,90,10
11/3/2016 18:54,FM-15,55,87,13
11/3/2016 19:00,FM-12,55,87,13
11/3/2016 19:54,FM-15,56,77,15
11/3/2016 20:54,FM-15,54,77,13
11/3/2016 21:54,FM-15,54,77,11
11/3/2016 22:00,FM-12,54,77,11
11/3/2016 22:54,FM-15,53,77,11
11/3/2016 23:54,FM-15,52,80,9
11/3/2016 23:59,SOD,NA,NA,NA
11/4/2016 0:54,FM-15,51,77,7
11/4/2016 1:00,FM-12,51,77,7
11/4/2016 1:54,FM-15,51,74,10
11/4/2016 2:54,FM-15,50,80,10
11/4/2016 3:54,FM-15,48,83,11
11/4/2016 4:00,FM-12,48,83,11
11/4/2016 4:54,FM-15,48,80,9
11/4/2016 5:54,FM-15,48,77,8
11/4/2016 6:54,FM-15,47,77,10
11/4/2016 7:00,FM-12,47,77,10
11/4/2016 7:54,FM-15,49,74,9
11/4/2016 8:54,FM-15,51,66,16
11/4/2016 9:54,FM-15,53,61,14
11/4/2016 10:00,FM-12,53,61,14
11/4/2016 10:54,FM-15,55,55,13
11/4/2016 11:54,FM-15,56,49,15
11/4/2016 12:54,FM-15,56,47,11
11/4/2016 13:00,FM-12,56,47,11
11/4/2016 13:54,FM-15,56,40,9
11/4/2016 14:54,FM-15,55,38,15
11/4/2016 15:54,FM-15,54,38,9
11/4/2016 16:00,FM-12,54,38,9
11/4/2016 16:54,FM-15,53,34,9
11/4/2016 17:54,FM-15,51,39,9
11/4/2016 18:54,FM-15,49,41,9
11/4/2016 19:00,FM-12,49,41,9
11/4/2016 19:54,FM-15,47,44,9
11/4/2016 20:54,FM-15,45,49,11
11/4/2016 21:54,FM-15,43,53,9
11/4/2016 22:00,FM-12,43,53,9
11/4/2016 22:54,FM-15,41,57,9
11/4/2016 23:54,FM-15,40,60,10
11/4/2016 23:59,SOD,NA,NA,NA
11/5/2016 0:54,FM-15,38,68,10
11/5/2016 1:00,FM-12,38,68,10
11/5/2016 1:54,FM-15,38,68,9
11/5/2016 2:54,FM-15,37,70,5
11/5/2016 3:54,FM-15,36,73,6
11/5/2016 4:00,FM-12,36,73,6
11/5/2016 4:54,FM-15,35,78,5
11/5/2016 5:54,FM-15,38,73,0
11/5/2016 6:54,FM-15,39,70,3
11/5/2016 7:00,FM-12,39,70,3
11/5/2016 7:54,FM-15,41,70,7
11/5/2016 8:54,FM-15,43,65,0
11/5/2016 9:54,FM-15,45,66,8
11/5/2016 10:00,FM-12,45,66,8
11/5/2016 10:54,FM-15,48,63,3
11/5/2016 11:54,FM-15,51,59,8
11/5/2016 12:54,FM-15,54,57,10
11/5/2016 13:00,FM-12,54,57,10
11/5/2016 13:54,FM-15,56,53,10
11/5/2016 14:54,FM-15,56,53,11
11/5/2016 15:54,FM-15,54,55,13
11/5/2016 16:00,FM-12,54,55,13
11/5/2016 16:54,FM-15,54,57,9
11/5/2016 17:54,FM-15,53,59,13
11/5/2016 18:54,FM-15,51,66,10
11/5/2016 19:00,FM-12,51,66,10
11/5/2016 19:54,FM-15,52,64,8
11/5/2016 20:54,FM-15,52,66,11
11/5/2016 21:54,FM-15,51,69,10
11/5/2016 22:00,FM-12,51,69,10
11/5/2016 22:54,FM-15,51,69,9
11/5/2016 23:54,FM-15,52,66,11
11/5/2016 23:59,SOD,NA,NA,NA
11/6/2016 0:54,FM-15,52,66,10
11/6/2016 1:00,FM-12,52,66,10
11/6/2016 1:54,FM-15,49,74,5
11/6/2016 2:54,FM-15,49,77,8
11/6/2016 3:54,FM-15,48,86,8
11/6/2016 4:00,FM-12,48,86,8
11/6/2016 4:54,FM-15,48,86,9
11/6/2016 5:54,FM-15,47,90,7
11/6/2016 6:54,FM-15,46,89,11
11/6/2016 7:00,FM-12,46,89,11
11/6/2016 7:54,FM-15,46,89,15
11/6/2016 8:07,FM-16,46,89,17
11/6/2016 8:52,FM-16,45,81,21
11/6/2016 8:54,FM-15,44,85,18
11/6/2016 9:54,FM-15,47,77,10
11/6/2016 10:00,FM-12,47,77,10
11/6/2016 10:54,FM-15,49,69,15
11/6/2016 11:54,FM-15,46,73,7
11/6/2016 12:54,FM-15,46,79,10
11/6/2016 13:00,FM-12,46,79,10
11/6/2016 13:54,FM-15,46,68,24
11/6/2016 14:54,FM-15,47,69,11
11/6/2016 15:54,FM-15,47,71,7
11/6/2016 16:00,FM-12,47,71,7
11/6/2016 16:54,FM-15,47,59,10
11/6/2016 17:54,FM-15,47,61,11
11/6/2016 18:54,FM-15,47,59,10
11/6/2016 19:00,FM-12,47,59,10
11/6/2016 19:54,FM-15,46,58,9
11/6/2016 20:54,FM-15,45,58,11
11/6/2016 21:54,FM-15,45,56,10
11/6/2016 22:00,FM-12,45,56,10
11/6/2016 22:54,FM-15,44,60,14
11/6/2016 23:54,FM-15,43,63,13
11/6/2016 23:59,SOD,NA,NA,NA
11/7/2016 0:54,FM-15,42,62,13
11/7/2016 1:00,FM-12,42,62,13
11/7/2016 1:54,FM-15,40,60,14
11/7/2016 2:54,FM-15,39,65,9
11/7/2016 3:54,FM-15,38,70,13
11/7/2016 4:00,FM-12,38,70,13
11/7/2016 4:54,FM-15,37,73,11
11/7/2016 5:54,FM-15,37,70,13
11/7/2016 6:54,FM-15,36,76,11
11/7/2016 7:00,FM-12,36,76,11
11/7/2016 7:54,FM-15,37,76,10
11/7/2016 8:54,FM-15,41,70,11
11/7/2016 9:54,FM-15,43,68,14
11/7/2016 10:00,FM-12,43,68,14
11/7/2016 10:54,FM-15,46,66,14
11/7/2016 11:52,FM-16,46,62,16
11/7/2016 11:54,FM-15,45,66,14
11/7/2016 12:22,FM-16,46,63,15
11/7/2016 12:54,FM-15,46,63,10
11/7/2016 13:00,FM-12,46,63,10
11/7/2016 13:54,FM-15,46,66,9
11/7/2016 14:54,FM-15,46,66,8
11/7/2016 15:54,FM-15,44,71,5
11/7/2016 16:00,FM-12,44,71,5
11/7/2016 16:54,FM-15,43,71,3
11/7/2016 17:54,FM-15,43,74,5
11/7/2016 18:54,FM-15,43,76,6
11/7/2016 19:00,FM-12,43,76,6
11/7/2016 19:54,FM-15,42,79,5
11/7/2016 20:54,FM-15,41,79,6
11/7/2016 21:54,FM-15,41,79,6
11/7/2016 22:00,FM-12,41,79,6
11/7/2016 22:54,FM-15,42,76,5
11/7/2016 23:54,FM-15,40,79,6
11/7/2016 23:59,SOD,NA,NA,NA
11/8/2016 0:54,FM-15,39,76,0
11/8/2016 1:00,FM-12,39,76,0
11/8/2016 1:54,FM-15,40,70,6
11/8/2016 2:54,FM-15,39,70,6
11/8/2016 3:54,FM-15,40,65,6
11/8/2016 4:00,FM-12,40,65,6
11/8/2016 4:54,FM-15,39,67,5
11/8/2016 5:54,FM-15,38,73,5
11/8/2016 6:54,FM-15,40,68,6
11/8/2016 7:00,FM-12,40,68,6
11/8/2016 7:54,FM-15,43,63,5
11/8/2016 8:54,FM-15,49,55,3
11/8/2016 9:54,FM-15,55,45,3
11/8/2016 10:00,FM-12,55,45,3
11/8/2016 10:54,FM-15,58,42,0
11/8/2016 11:54,FM-15,54,59,7
11/8/2016 12:54,FM-15,58,48,8
11/8/2016 13:00,FM-12,58,48,8
11/8/2016 13:54,FM-15,58,53,5
11/8/2016 14:54,FM-15,55,64,7
11/8/2016 15:54,FM-15,53,72,9
11/8/2016 16:00,FM-12,53,72,9
11/8/2016 16:54,FM-15,51,80,6
11/8/2016 17:54,FM-15,52,64,0
11/8/2016 18:54,FM-15,50,77,5
11/8/2016 19:00,FM-12,50,77,5
11/8/2016 19:54,FM-15,52,66,5
11/8/2016 20:54,FM-15,48,77,7
11/8/2016 21:54,FM-15,46,79,5
11/8/2016 22:00,FM-12,46,79,5
11/8/2016 22:54,FM-15,47,77,3
11/8/2016 23:54,FM-15,47,80,0
11/8/2016 23:59,SOD,NA,NA,NA
11/9/2016 0:54,FM-15,44,85,0
11/9/2016 1:00,FM-12,44,85,0
11/9/2016 1:54,FM-15,45,77,0
11/9/2016 2:54,FM-15,48,63,0
11/9/2016 3:54,FM-15,46,73,0
11/9/2016 4:00,FM-12,46,73,0
11/9/2016 4:54,FM-15,49,61,8
11/9/2016 5:54,FM-15,49,61,0
11/9/2016 6:54,FM-15,50,57,5
11/9/2016 7:00,FM-12,50,57,5
11/9/2016 7:54,FM-15,51,54,6
11/9/2016 8:54,FM-15,55,51,3
11/9/2016 9:54,FM-15,59,46,6
11/9/2016 10:00,FM-12,59,46,6
11/9/2016 10:54,FM-15,60,47,6
11/9/2016 11:54,FM-15,61,48,6
11/9/2016 12:54,FM-15,61,52,7
11/9/2016 13:00,FM-12,61,52,7
11/9/2016 13:54,FM-15,60,53,8
11/9/2016 14:54,FM-15,59,60,6
11/9/2016 15:54,FM-15,58,65,13
11/9/2016 16:54,FM-15,57,69,13
11/9/2016 17:54,FM-15,55,74,10
11/9/2016 18:54,FM-15,55,72,10
11/9/2016 19:00,FM-12,55,72,10
11/9/2016 19:54,FM-15,53,72,13
11/9/2016 20:54,FM-15,51,66,14
11/9/2016 21:54,FM-15,49,71,13
11/9/2016 22:00,FM-12,49,71,13
11/9/2016 22:29,FM-16,48,74,14
11/9/2016 22:54,FM-15,47,74,14
11/9/2016 23:52,FM-16,46,71,15
11/9/2016 23:54,FM-15,46,71,13
11/9/2016 23:59,SOD,NA,NA,NA
11/10/2016 0:54,FM-15,45,66,11
11/10/2016 1:00,FM-12,45,66,11
11/10/2016 1:54,FM-15,44,63,10
11/10/2016 2:54,FM-15,44,60,14
11/10/2016 3:54,FM-15,41,67,13
11/10/2016 4:00,FM-12,41,67,13
11/10/2016 4:54,FM-15,40,68,8
11/10/2016 5:54,FM-15,39,67,11
11/10/2016 6:54,FM-15,39,67,9
11/10/2016 7:00,FM-12,39,67,9
11/10/2016 7:54,FM-15,40,65,13
11/10/2016 8:54,FM-15,43,58,9
11/10/2016 9:54,FM-15,45,54,7
11/10/2016 10:00,FM-12,45,54,7
11/10/2016 10:54,FM-15,47,48,6
11/10/2016 11:54,FM-15,49,38,6
11/10/2016 12:54,FM-15,50,36,10
11/10/2016 13:00,FM-12,50,36,10
11/10/2016 13:54,FM-15,51,36,7
11/10/2016 14:54,FM-15,52,34,10
11/10/2016 15:54,FM-15,52,35,11
11/10/2016 16:00,FM-12,52,35,11
11/10/2016 16:54,FM-15,51,39,10
11/10/2016 17:54,FM-15,50,41,11
11/10/2016 18:54,FM-15,50,39,15
11/10/2016 19:54,FM-15,50,39,16
11/10/2016 20:54,FM-15,49,41,16
11/10/2016 21:54,FM-15,48,44,15
11/10/2016 22:54,FM-15,46,51,14
11/10/2016 23:54,FM-15,47,56,14
11/10/2016 23:59,SOD,NA,NA,NA
11/11/2016 0:54,FM-15,50,52,16
11/11/2016 1:54,FM-15,49,56,14
11/11/2016 2:54,FM-15,47,63,14
11/11/2016 3:54,FM-15,48,58,18
11/11/2016 4:54,FM-15,47,63,14
11/11/2016 5:54,FM-15,47,61,15
11/11/2016 6:54,FM-15,48,58,15
11/11/2016 7:54,FM-15,51,54,18
11/11/2016 8:54,FM-15,55,51,14
11/11/2016 9:54,FM-15,59,49,22
11/11/2016 10:54,FM-15,59,51,23
11/11/2016 11:54,FM-15,59,38,21
11/11/2016 12:54,FM-15,56,44,25
11/11/2016 13:54,FM-15,51,48,23
11/11/2016 14:54,FM-15,51,35,24
11/11/2016 15:54,FM-15,48,34,23
11/11/2016 16:54,FM-15,46,37,18
11/11/2016 17:54,FM-15,44,38,18
11/11/2016 18:54,FM-15,43,40,21
11/11/2016 19:00,FM-12,43,40,21
11/11/2016 19:54,FM-15,42,45,17
11/11/2016 20:54,FM-15,41,47,16
11/11/2016 21:54,FM-15,40,47,16
11/11/2016 22:00,FM-12,40,47,16
11/11/2016 22:54,FM-15,40,43,16
11/11/2016 23:54,FM-15,39,39,28
11/11/2016 23:59,SOD,NA,NA,NA
11/12/2016 0:54,FM-15,37,42,18
11/12/2016 1:00,FM-12,37,42,18
11/12/2016 1:54,FM-15,36,44,18
11/12/2016 2:54,FM-15,36,44,20
11/12/2016 3:54,FM-15,36,46,14
11/12/2016 4:00,FM-12,36,46,14
11/12/2016 4:54,FM-15,35,48,13
11/12/2016 5:54,FM-15,35,48,11
11/12/2016 6:54,FM-15,35,50,13
11/12/2016 7:00,FM-12,35,50,13
11/12/2016 7:54,FM-15,36,50,15
11/12/2016 8:54,FM-15,38,48,16
11/12/2016 9:54,FM-15,41,45,14
11/12/2016 10:00,FM-12,41,45,14
11/12/2016 10:54,FM-15,43,42,11
11/12/2016 11:54,FM-15,44,40,10
11/12/2016 12:54,FM-15,46,37,14
11/12/2016 13:00,FM-12,46,37,14
11/12/2016 13:54,FM-15,47,36,8
11/12/2016 14:54,FM-15,47,34,10
11/12/2016 15:54,FM-15,47,34,13
11/12/2016 16:00,FM-12,47,34,13
11/12/2016 16:54,FM-15,46,37,14
11/12/2016 17:54,FM-15,45,40,11
11/12/2016 18:54,FM-15,43,43,13
11/12/2016 19:00,FM-12,43,43,13
11/12/2016 19:54,FM-15,43,45,14
11/12/2016 20:54,FM-15,43,47,11
11/12/2016 21:54,FM-15,42,49,13
11/12/2016 22:00,FM-12,42,49,13
11/12/2016 22:54,FM-15,43,47,15
11/12/2016 23:54,FM-15,41,53,14
11/12/2016 23:59,SOD,NA,NA,NA
11/13/2016 0:54,FM-15,42,51,14
11/13/2016 1:00,FM-12,42,51,14
11/13/2016 1:54,FM-15,44,45,10
11/13/2016 2:54,FM-15,45,44,11
11/13/2016 3:54,FM-15,45,44,10
11/13/2016 4:00,FM-12,45,44,10
11/13/2016 4:54,FM-15,45,44,8
11/13/2016 5:54,FM-15,46,40,14
11/13/2016 6:54,FM-15,46,44,13
11/13/2016 7:00,FM-12,46,44,13
11/13/2016 7:54,FM-15,47,44,13
11/13/2016 8:54,FM-15,49,46,11
11/13/2016 9:54,FM-15,53,45,13
11/13/2016 10:00,FM-12,53,45,13
11/13/2016 10:54,FM-15,52,47,10
11/13/2016 11:54,FM-15,55,42,9
11/13/2016 12:54,FM-15,58,38,8
11/13/2016 13:00,FM-12,58,38,8
11/13/2016 13:54,FM-15,60,33,8
11/13/2016 14:54,FM-15,60,32,8
11/13/2016 15:54,FM-15,59,33,7
11/13/2016 16:00,FM-12,59,33,7
11/13/2016 16:54,FM-15,57,37,9
11/13/2016 17:54,FM-15,54,43,9
11/13/2016 18:54,FM-15,56,37,13
11/13/2016 19:00,FM-12,56,37,13
11/13/2016 19:54,FM-15,53,41,8
11/13/2016 20:54,FM-15,52,41,13
11/13/2016 21:54,FM-15,52,37,14
11/13/2016 22:00,FM-12,52,37,14
11/13/2016 22:54,FM-15,51,38,8
11/13/2016 23:54,FM-15,46,50,8
11/13/2016 23:59,SOD,NA,NA,NA
11/14/2016 0:54,FM-15,44,49,10
11/14/2016 1:00,FM-12,44,49,10
11/14/2016 1:54,FM-15,45,48,10
11/14/2016 2:54,FM-15,44,47,14
11/14/2016 3:54,FM-15,42,51,13
11/14/2016 4:00,FM-12,42,51,13
11/14/2016 4:54,FM-15,42,51,11
11/14/2016 5:54,FM-15,42,49,10
11/14/2016 6:54,FM-15,40,55,8
11/14/2016 7:00,FM-12,40,55,8
11/14/2016 7:54,FM-15,48,34,13
11/14/2016 8:54,FM-15,54,26,13
11/14/2016 9:54,FM-15,56,24,9
11/14/2016 10:00,FM-12,56,24,9
11/14/2016 10:54,FM-15,59,22,7
11/14/2016 11:54,FM-15,61,21,11
11/14/2016 12:54,FM-15,64,18,11
11/14/2016 13:00,FM-12,64,18,11
11/14/2016 13:54,FM-15,65,15,10
11/14/2016 14:54,FM-15,65,14,9
11/14/2016 15:54,SY-MT,62,17,11
11/14/2016 16:54,FM-15,62,16,9
11/14/2016 17:54,FM-15,62,16,10
11/14/2016 18:54,FM-15,56,26,8
11/14/2016 19:00,FM-12,56,26,8
11/14/2016 19:54,FM-15,56,27,9
11/14/2016 20:54,FM-15,56,28,5
11/14/2016 21:54,FM-15,50,44,9
11/14/2016 22:00,FM-12,50,44,9
11/14/2016 22:54,FM-15,50,44,0
11/14/2016 23:54,FM-15,50,44,8
11/14/2016 23:59,SOD,NA,NA,NA
11/15/2016 0:54,FM-15,52,37,6
11/15/2016 1:00,FM-12,52,37,6
11/15/2016 1:54,FM-15,47,61,7
11/15/2016 2:54,FM-15,50,43,3
11/15/2016 3:54,FM-15,48,61,6
11/15/2016 4:00,FM-12,48,61,6
11/15/2016 4:54,FM-15,49,48,0
11/15/2016 5:54,FM-15,47,71,7
11/15/2016 6:54,FM-15,49,55,5
11/15/2016 7:00,FM-12,49,55,5
11/15/2016 7:54,FM-15,49,50,3
11/15/2016 8:54,FM-15,50,50,8
11/15/2016 9:54,FM-15,51,59,6
11/15/2016 10:00,FM-12,51,59,6
11/15/2016 10:54,FM-15,52,77,6
11/15/2016 11:54,FM-15,52,86,14
11/15/2016 12:54,FM-15,53,83,11
11/15/2016 13:00,FM-12,53,83,11
11/15/2016 13:06,FM-16,52,80,11
11/15/2016 13:41,FM-16,51,92,14
11/15/2016 13:54,FM-15,51,92,13
11/15/2016 14:23,FM-16,51,92,17
11/15/2016 14:38,FM-16,51,92,17
11/15/2016 14:54,FM-15,51,92,20
11/15/2016 15:16,FM-16,51,92,14
11/15/2016 15:39,FM-16,51,96,13
11/15/2016 15:54,FM-15,51,96,17
11/15/2016 16:00,FM-12,51,96,17
11/15/2016 16:10,FM-16,52,97,20
11/15/2016 16:30,FM-16,52,100,16
11/15/2016 16:54,FM-15,52,100,22
11/15/2016 17:12,FM-16,53,100,22
11/15/2016 17:54,FM-15,53,100,25
11/15/2016 18:16,FM-16,53,100,26
11/15/2016 18:54,FM-15,54,100,20
11/15/2016 19:00,FM-12,54,100,20
11/15/2016 19:12,FM-16,55,100,18
11/15/2016 19:31,FM-16,54,100,14
11/15/2016 19:54,FM-15,55,100,13
11/15/2016 20:42,FM-16,54,100,14
11/15/2016 20:52,FM-16,54,100,14
11/15/2016 20:54,FM-15,54,100,13
11/15/2016 21:27,FM-16,54,100,11
11/15/2016 21:38,FM-16,54,100,13
11/15/2016 21:54,FM-15,54,100,10
11/15/2016 22:00,FM-12,54,100,10
11/15/2016 22:35,FM-16,56,100,9
11/15/2016 22:52,FM-15,58,90,7
11/15/2016 23:08,FM-16,54,100,6
11/15/2016 23:20,FM-16,54,100,6
11/15/2016 23:25,FM-16,54,100,8
11/15/2016 23:32,FM-16,53,100,8
11/15/2016 23:52,FM-16,55,100,7
11/15/2016 23:54,FM-15,55,100,8
11/15/2016 23:59,SOD,NA,NA,NA
11/16/2016 0:10,FM-16,54,100,8
11/16/2016 0:35,FM-16,54,100,9
11/16/2016 0:54,FM-15,54,100,8
11/16/2016 1:00,FM-12,54,100,8
11/16/2016 1:11,FM-16,54,100,10
11/16/2016 1:18,FM-16,54,100,9
11/16/2016 1:54,FM-15,54,100,7
11/16/2016 2:54,FM-15,53,100,7
11/16/2016 3:44,FM-16,53,100,5
11/16/2016 3:54,FM-15,53,100,5
11/16/2016 4:00,FM-12,53,100,5
11/16/2016 4:07,FM-16,53,100,7
11/16/2016 4:20,FM-16,53,NA,6
11/16/2016 4:23,FM-16,53,NA,6
11/16/2016 4:52,FM-16,52,NA,11
11/16/2016 4:54,FM-15,52,99,11
11/16/2016 5:42,FM-16,52,100,7
